lon,lat,tag,predict
114.371347,35.403695,1,1
114.371336,35.403702,1,1
114.371333,35.403705,1,0
114.371335,35.403703,1,1
114.37133,35.403699,1,1
114.37133,35.403703,1,1
114.371325,35.4037,1,0
114.37132,35.403694,1,1
114.371397,35.40373,1,1
114.371326,35.403708,1,1
114.371305,35.4037,1,1
114.371314,35.403717,1,1
114.371324,35.40372,1,1
114.37134,35.403734,1,1
114.371335,35.403751,1,1
114.37133,35.403754,1,1
114.37133,35.403739,1,1
114.371328,35.403739,1,1
114.37133,35.403745,1,1
114.371334,35.40374,1,1
114.371335,35.403734,1,1
114.371336,35.403736,1,1
114.371335,35.403736,1,1
114.371335,35.403737,1,1
114.371335,35.40374,1,1
114.371335,35.403742,1,1
114.371335,35.403744,1,1
114.371335,35.403745,1,1
114.371313,35.403742,1,1
114.37129,35.403742,1,1
114.371268,35.403736,1,1
114.371227,35.403742,1,1
114.371211,35.403742,1,1
114.371239,35.403731,1,1
114.371278,35.403711,1,1
114.371306,35.403703,1,1
114.371335,35.403699,1,1
114.371351,35.403692,1,1
114.371313,35.403714,1,1
114.371262,35.403728,1,1
114.371296,35.403683,1,1
114.371326,35.403649,1,1
114.37132,35.40366,1,1
114.371313,35.40368,1,1
114.371295,35.403641,1,1
114.37126,35.403542,1,1
114.371235,35.403455,1,1
114.371205,35.403328,1,1
114.371174,35.40328,1,1
114.371219,35.403269,1,1
114.371194,35.403281,1,1
114.371109,35.403311,1,1
114.370986,35.403334,1,1
114.370958,35.403342,1,1
114.371003,35.403323,1,1
114.371036,35.403311,1,1
114.370981,35.403337,1,1
114.370947,35.403364,1,1
114.370964,35.403342,1,1
114.37097,35.403328,1,1
114.37098,35.403376,1,1
114.370992,35.40343,1,1
114.371014,35.4035,1,1
114.371041,35.403596,1,1
114.371075,35.403694,1,1
114.371072,35.403695,1,1
114.371043,35.403649,1,1
114.37105,35.403658,1,1
114.371106,35.403703,1,1
114.371111,35.403716,1,1
114.371088,35.403708,1,1
114.371101,35.403705,1,1
114.371195,35.403685,1,1
114.371243,35.403675,1,1
114.371323,35.403657,1,1
114.371308,35.403674,1,1
114.371308,35.403688,1,1
114.371302,35.403624,1,1
114.371261,35.403508,1,1
114.371232,35.403421,1,1
114.371194,35.40332,1,1
114.371173,35.40328,1,1
114.371176,35.403297,1,1
114.371206,35.403314,1,1
114.371161,35.403311,1,1
114.371095,35.403314,1,1
114.371058,35.403319,1,1
114.37097,35.403339,1,1
114.370982,35.40334,1,1
114.371005,35.403317,1,1
114.371003,35.403354,1,1
114.371021,35.403433,1,1
114.371046,35.403517,1,1
114.371076,35.403616,1,1
114.37111,35.403723,1,1
114.371095,35.403713,1,1
114.371121,35.403725,1,1
114.371198,35.403717,1,1
114.371251,35.40368,1,1
114.371277,35.403655,1,1
114.37127,35.403688,1,1
114.371245,35.403612,1,1
114.371217,35.40352,1,1
114.371178,35.403401,1,1
114.37115,35.403328,1,1
114.371111,35.403283,1,1
114.371151,35.403283,1,1
114.371157,35.403288,1,1
114.371134,35.403297,1,1
114.371132,35.403322,1,1
114.371166,35.403418,1,1
114.371198,35.403528,1,1
114.37123,35.403632,1,1
114.371207,35.403719,1,1
114.371139,35.4037,1,1
114.371095,35.403624,1,1
114.371059,35.403523,1,1
114.371028,35.403435,1,1
114.371004,35.403351,1,1
114.371049,35.403315,1,1
114.37102,35.403315,1,1
114.371016,35.403317,1,1
114.37107,35.403314,1,1
114.371109,35.403342,1,1
114.371142,35.403441,1,1
114.371174,35.403537,1,1
114.371204,35.403632,1,1
114.37121,35.403711,1,1
114.371244,35.403683,1,1
114.371249,35.403677,1,1
114.371154,35.403675,1,1
114.371132,35.403675,1,1
114.371183,35.4037,1,1
114.37115,35.403666,1,1
114.371122,35.403573,1,1
114.371091,35.403478,1,1
114.371073,35.403393,1,1
114.371076,35.403309,1,1
114.371058,35.403317,1,1
114.371016,35.40332,1,1
114.371054,35.403323,1,1
114.371095,35.403348,1,1
114.371123,35.403426,1,1
114.371146,35.403522,1,1
114.37117,35.403618,1,1
114.371185,35.403682,1,1
114.371182,35.403647,1,1
114.371177,35.403646,1,1
114.371131,35.403674,1,1
114.371127,35.403674,1,1
114.371121,35.403675,1,1
114.371103,35.403683,1,1
114.371099,35.403678,1,1
114.371099,35.403682,1,1
114.371098,35.403683,1,1
114.371097,35.403686,1,1
114.371095,35.403686,1,1
114.371094,35.403688,1,1
114.371094,35.403691,1,1
114.371093,35.403691,1,1
114.371093,35.403692,1,1
114.371093,35.403694,1,1
114.371093,35.403695,1,1
114.371093,35.403697,1,1
114.371093,35.403699,1,1
114.371093,35.4037,1,1
114.371092,35.4037,1,1
114.371091,35.4037,1,1
114.371091,35.403702,1,1
114.371091,35.403702,1,1
114.371089,35.403702,1,1
114.371089,35.403699,1,1
114.371092,35.403695,1,1
114.371098,35.403688,1,1
114.371105,35.403685,1,1
114.371106,35.403683,1,1
114.371108,35.403683,1,1
114.371109,35.403683,1,1
114.371109,35.403682,1,1
114.37111,35.403682,1,1
114.37111,35.40368,1,1
114.37111,35.403678,1,1
114.371112,35.403677,1,1
114.371115,35.403678,1,1
114.371116,35.40368,1,1
114.371117,35.40368,1,1
114.371117,35.403682,1,1
114.371117,35.403683,1,1
114.371118,35.403685,1,1
114.37112,35.403683,1,1
114.371121,35.403683,1,1
114.371121,35.403685,1,1
114.371121,35.403686,1,1
114.37112,35.403686,1,1
114.37112,35.403686,1,1
114.371087,35.403694,1,1
114.371082,35.403691,1,1
114.371081,35.403688,1,1
114.371082,35.403683,1,1
114.371078,35.40368,1,1
114.371065,35.403686,1,1
114.371053,35.403692,1,1
114.371036,35.403703,1,1
114.371009,35.40372,1,1
114.370997,35.403723,1,1
114.370979,35.40373,1,1
114.370941,35.403744,1,1
114.370895,35.403753,1,1
114.370886,35.403756,1,1
114.370879,35.403759,1,1
114.370906,35.403753,1,1
114.37093,35.40375,1,1
114.370969,35.403745,1,1
114.370953,35.403748,1,1
114.370892,35.403745,1,1
114.370862,35.403747,1,1
114.370895,35.403753,1,1
114.370909,35.403756,1,1
114.370859,35.403736,1,1
114.370857,35.403742,1,1
114.370883,35.403767,1,1
114.370867,35.403754,1,1
114.370844,35.403723,1,1
114.370868,35.403756,1,1
114.370872,35.403762,1,1
114.370856,35.40373,1,1
114.370833,35.403658,1,1
114.370802,35.403557,1,1
114.370774,35.403449,1,1
114.370751,35.403368,1,1
114.37075,35.403362,1,1
114.370761,35.403399,1,1
114.370755,35.403356,1,1
114.370746,35.403328,1,1
114.370756,35.403376,1,1
114.370772,35.403427,1,1
114.370784,35.403483,1,1
114.370776,35.403472,1,1
114.370772,35.403405,1,1
114.370765,35.403345,1,1
114.370765,35.403351,1,1
114.370768,35.403418,1,1
114.370766,35.403436,1,1
114.370776,35.403368,1,1
114.370776,35.403343,1,1
114.370772,35.403379,1,1
114.370794,35.403356,1,1
114.370807,35.403334,1,1
114.370779,35.403346,1,1
114.370793,35.403346,1,1
114.370839,35.403325,1,1
114.370879,35.403317,1,1
114.37088,35.403315,1,1
114.370903,35.403311,1,1
114.370867,35.403317,1,1
114.370811,35.403339,1,1
114.370796,35.403348,1,1
114.370827,35.40334,1,1
114.37088,35.40334,1,1
114.37092,35.403346,1,1
114.370874,35.403357,1,1
114.370813,35.403365,1,1
114.370812,35.403357,1,1
114.370911,35.403357,1,1
114.370947,35.403364,1,1
114.370908,35.403353,1,1
114.370931,35.403416,1,1
114.370957,35.403519,1,1
114.370953,35.403528,1,1
114.370971,35.403604,1,1
114.370996,35.403694,1,1
114.371005,35.403745,1,1
114.370993,35.403703,1,1
114.370987,35.40366,1,1
114.370986,35.403632,1,1
114.370988,35.403643,1,1
114.370992,35.403719,1,1
114.370975,35.403764,1,1
114.370981,35.403751,1,1
114.371001,35.403737,1,1
114.370947,35.40373,1,1
114.370858,35.403727,1,1
114.370883,35.403745,1,1
114.370878,35.403731,1,1
114.370852,35.403655,1,1
114.370841,35.403565,1,1
114.370823,35.403463,1,1
114.3708,35.403374,1,1
114.370839,35.403336,1,1
114.370816,35.403334,1,1
114.370864,35.40334,1,1
114.370896,35.403357,1,1
114.370879,35.40334,1,1
114.370896,35.403401,1,1
114.370917,35.403503,1,1
114.370939,35.403598,1,1
114.37096,35.403688,1,1
114.370953,35.403762,1,1
114.370981,35.403739,1,1
114.370986,35.403733,1,1
114.370907,35.403728,1,1
114.37093,35.403739,1,1
114.370924,35.403722,1,1
114.370894,35.403635,1,1
114.370867,35.403531,1,1
114.370842,35.403443,1,1
114.370841,35.403415,1,1
114.370834,35.403359,1,1
114.370813,35.403368,1,1
114.370852,35.403365,1,1
114.370863,35.403367,1,1
114.37085,35.403362,1,1
114.370875,35.403395,1,1
114.37087,35.403377,1,1
114.370874,35.403351,1,1
114.370873,35.403342,1,1
114.370862,35.403364,1,1
114.370846,35.403396,1,1
114.370845,35.403384,1,1
114.37084,35.403393,1,1
114.370872,35.403497,1,1
114.3709,35.403598,1,1
114.370929,35.403699,1,1
114.370934,35.403759,1,1
114.370947,35.403731,1,1
114.370914,35.403742,1,1
114.370908,35.403728,1,1
114.370902,35.40373,1,1
114.370898,35.403731,1,1
114.370895,35.403736,1,1
114.370892,35.403736,1,1
114.370891,35.403736,1,1
114.37089,35.403734,1,1
114.37089,35.403736,1,1
114.370889,35.403734,1,1
114.370887,35.403736,1,1
114.370885,35.403737,1,1
114.370884,35.403739,1,1
114.370881,35.403742,1,1
114.370879,35.403742,1,1
114.370879,35.403745,1,1
114.370878,35.403747,1,1
114.370879,35.403747,1,1
114.370878,35.403748,1,1
114.370876,35.403748,1,1
114.370875,35.403748,1,1
114.370875,35.40375,1,1
114.370876,35.40375,1,1
114.370878,35.40375,1,1
114.370876,35.403751,1,1
114.370876,35.403753,1,1
114.370876,35.403754,1,1
114.370875,35.403754,1,1
114.370875,35.403756,1,1
114.370875,35.403758,1,1
114.370875,35.403759,1,1
114.370876,35.403759,1,1
114.370875,35.403761,1,1
114.370874,35.403761,1,1
114.370874,35.403762,1,1
114.370875,35.403762,1,1
114.370876,35.403762,1,1
114.370885,35.403759,1,1
114.370903,35.403758,1,1
114.370913,35.403756,1,1
114.370919,35.403751,1,1
114.370932,35.403734,1,1
114.370947,35.403697,1,1
114.370956,35.403691,1,1
114.370966,35.403695,1,1
114.371026,35.403733,1,1
114.371031,35.403731,1,1
114.371032,35.403722,1,1
114.371036,35.40372,1,1
114.371038,35.403719,1,1
114.371076,35.403719,1,1
114.371125,35.403708,1,1
114.371196,35.403688,1,1
114.371284,35.403675,1,1
114.371343,35.403664,1,1
114.371401,35.40366,1,1
114.371466,35.403655,1,1
114.371532,35.403646,1,1
114.371616,35.403624,1,1
114.371695,35.403607,1,1
114.371753,35.40353,1,1
114.371711,35.403441,1,1
114.371678,35.403357,1,1
114.371639,35.403283,1,1
114.371612,35.403227,1,1
114.371613,35.403227,1,1
114.371604,35.403215,1,1
114.371595,35.403188,1,1
114.37159,35.403159,1,1
114.371571,35.403126,1,1
114.37155,35.403092,1,1
114.371528,35.403047,1,1
114.371503,35.403011,1,1
114.371481,35.402957,1,1
114.371452,35.40289,1,1
114.371429,35.402838,1,1
114.371403,35.402804,1,1
114.371414,35.402822,1,1
114.371432,35.402861,1,1
114.371454,35.402903,1,1
114.371442,35.402881,1,1
114.371402,35.402831,1,1
114.37138,35.402807,1,1
114.371391,35.402835,1,1
114.371408,35.402861,1,1
114.371388,35.402836,1,1
114.371358,35.402808,1,1
114.371369,35.402808,1,1
114.371401,35.402808,1,1
114.371342,35.402799,1,1
114.371313,35.402802,1,1
114.371369,35.402793,1,1
114.37137,35.402793,1,1
114.371387,35.402793,1,1
114.37133,35.402796,1,1
114.371234,35.402821,1,1
114.371157,35.40283,1,1
114.37107,35.40285,1,1
114.370997,35.402864,1,1
114.370919,35.402883,1,1
114.370857,35.402895,1,1
114.370857,35.402886,1,1
114.370892,35.402873,1,1
114.37093,35.402867,1,1
114.370981,35.40287,1,1
114.371031,35.402855,1,1
114.371044,35.402849,1,1
114.371039,35.40285,1,1
114.371058,35.402847,1,1
114.371072,35.402841,1,1
114.371005,35.402867,1,1
114.370942,35.402889,1,1
114.370866,35.402912,1,1
114.370879,35.402907,1,1
114.370923,35.402897,1,1
114.370963,35.402881,1,1
114.370941,35.402903,1,1
114.370884,35.402942,1,1
114.370868,35.402946,1,1
114.370903,35.402923,1,1
114.370885,35.402932,1,1
114.370873,35.40296,1,1
114.370876,35.402932,1,1
114.370872,35.402918,1,1
114.37087,35.402935,1,1
114.370875,35.40296,1,1
114.370903,35.403015,1,1
114.370923,35.40307,1,1
114.370941,35.403153,1,1
114.370957,35.403199,1,1
114.37096,35.403224,1,1
114.370975,35.403269,1,1
114.370987,35.403303,1,1
114.370981,35.403294,1,1
114.370952,35.403261,1,1
114.370923,35.403213,1,1
114.370901,35.40317,1,1
114.370898,35.403165,1,1
114.370919,35.403207,1,1
114.370959,35.403261,1,1
114.370987,35.403288,1,1
114.370973,35.403257,1,1
114.371004,35.403283,1,1
114.371041,35.403284,1,1
114.37102,35.403283,1,1
114.371031,35.403283,1,1
114.371106,35.403267,1,1
114.371221,35.403244,1,1
114.371324,35.403227,1,1
114.371432,35.403207,1,1
114.371523,35.403193,1,1
114.371562,35.403184,1,1
114.371512,35.403191,1,1
114.371452,35.403204,1,1
114.371414,35.403212,1,1
114.371412,35.403212,1,1
114.371407,35.403213,1,1
114.371409,35.40321,1,1
114.371408,35.40321,1,1
114.371403,35.403212,1,1
114.371404,35.40321,1,1
114.371408,35.403208,1,1
114.371403,35.40321,1,1
114.371405,35.403208,1,1
114.371407,35.403207,1,1
114.371407,35.403208,1,1
114.371408,35.403207,1,1
114.371396,35.40321,1,1
114.371375,35.403213,1,1
114.371425,35.403193,1,1
114.371476,35.403163,1,1
114.37154,35.403145,1,1
114.371542,35.403148,1,1
114.3715,35.403174,1,1
114.371508,35.403168,1,1
114.371538,35.403123,1,1
114.371534,35.403123,1,1
114.371542,35.403143,1,1
114.371531,35.403117,1,1
114.3715,35.403073,1,1
114.37147,35.403015,1,1
114.371443,35.402948,1,1
114.371416,35.40289,1,1
114.37138,35.402842,1,1
114.371333,35.402811,1,1
114.371345,35.402819,1,1
114.371369,35.402821,1,1
114.371314,35.402824,1,1
114.371221,35.402844,1,1
114.371089,35.402872,1,1
114.370956,35.402912,1,1
114.370895,35.40294,1,1
114.370876,35.402948,1,1
114.370886,35.402925,1,1
114.370891,35.402909,1,1
114.370906,35.402946,1,1
114.370915,35.402985,1,1
114.370935,35.403041,1,1
114.370958,35.403106,1,1
114.370982,35.403173,1,1
114.371011,35.403232,1,1
114.371026,35.403283,1,1
114.371011,35.403269,1,1
114.370997,35.403261,1,1
114.371018,35.40326,1,1
114.371103,35.403247,1,1
114.371222,35.403225,1,1
114.371336,35.403207,1,1
114.37143,35.403188,1,1
114.371521,35.403165,1,1
114.371504,35.403193,1,1
114.371499,35.403157,1,1
114.371471,35.403097,1,1
114.371442,35.403047,1,1
114.371387,35.402949,1,1
114.37136,35.402892,1,1
114.37133,35.402833,1,1
114.371339,35.40283,1,1
114.371385,35.402841,1,1
114.371337,35.402836,1,1
114.371188,35.402867,1,1
114.371081,35.402881,1,1
114.37093,35.40292,1,1
114.370881,35.402934,1,1
114.370894,35.402915,1,1
114.3709,35.402928,1,1
114.37093,35.402997,1,1
114.370964,35.403086,1,1
114.370998,35.40317,1,1
114.371014,35.403246,1,1
114.371011,35.403246,1,1
114.370976,35.403233,1,1
114.371035,35.403235,1,1
114.371145,35.403213,1,1
114.37126,35.403188,1,1
114.371378,35.403162,1,1
114.371482,35.403142,1,1
114.37153,35.4031,1,1
114.37153,35.403067,1,1
114.371489,35.403018,1,1
114.371466,35.403013,1,1
114.371412,35.403008,1,1
114.371312,35.403028,1,1
114.371195,35.40305,1,1
114.371076,35.403072,1,1
114.370958,35.403097,1,1
114.370919,35.403104,1,1
114.370942,35.403126,1,1
114.370889,35.403058,1,1
114.37089,35.402976,1,1
114.370953,35.402937,1,1
114.371084,35.402911,1,1
114.371212,35.402889,1,1
114.371341,35.402859,1,1
114.371442,35.40289,1,1
114.371472,35.402965,1,1
114.371458,35.402996,1,1
114.371469,35.402987,1,1
114.371449,35.40299,1,1
114.371347,35.403016,1,1
114.371223,35.403028,1,1
114.371105,35.403047,1,1
114.370986,35.403067,1,1
114.3709,35.403039,1,1
114.370914,35.402982,1,1
114.370996,35.402946,1,1
114.371121,35.402923,1,1
114.371228,35.402903,1,1
114.371381,35.402878,1,1
114.371444,35.402929,1,1
114.371453,35.402985,1,1
114.371437,35.403021,1,1
114.371443,35.403018,1,1
114.371403,35.403041,1,1
114.3713,35.403069,1,1
114.371182,35.403092,1,1
114.371066,35.403114,1,1
114.370968,35.40314,1,1
114.370963,35.403165,1,1
114.370963,35.403176,1,1
114.37096,35.403162,1,1
114.370953,35.403159,1,1
114.370965,35.403196,1,1
114.370982,35.403208,1,1
114.37103,35.403205,1,1
114.370998,35.403202,1,1
114.371049,35.403185,1,1
114.371151,35.403162,1,1
114.371296,35.403134,1,1
114.37141,35.403111,1,1
114.371499,35.403092,1,1
114.371517,35.403083,1,1
114.371515,35.403111,1,1
114.371505,35.403064,1,1
114.371502,35.40305,1,1
114.371522,35.403056,1,1
114.371478,35.403046,1,1
114.37144,35.403049,1,1
114.371476,35.403033,1,1
114.371457,35.403063,1,1
114.371467,35.403095,1,1
114.371481,35.403064,1,1
114.371459,35.403064,1,1
114.371385,35.40308,1,1
114.371252,35.403101,1,1
114.371148,35.403123,1,1
114.371039,35.403146,1,1
114.371026,35.403153,1,1
114.371065,35.40314,1,1
114.371064,35.403137,1,1
114.37106,35.403139,1,1
114.371061,35.403139,1,1
114.371061,35.403137,1,1
114.371061,35.403136,1,1
114.37106,35.403134,1,1
114.371059,35.403136,1,1
114.371058,35.403134,1,1
114.371056,35.403132,1,1
114.371054,35.403131,1,1
114.371054,35.403129,1,1
114.371053,35.403129,1,1
114.371052,35.403129,1,1
114.371049,35.403131,1,1
114.371048,35.403131,1,1
114.371046,35.403131,1,1
114.371044,35.403129,1,1
114.371044,35.403131,1,1
114.371043,35.403128,1,1
114.371043,35.403129,1,1
114.371043,35.403131,1,1
114.371042,35.403131,1,1
114.371041,35.403131,1,1
114.371042,35.403131,1,1
114.370994,35.403143,1,1
114.370924,35.403131,1,1
114.370935,35.403137,1,1
114.370947,35.403139,1,1
114.370953,35.403142,1,1
114.370947,35.403132,1,1
114.370941,35.403095,1,1
114.370929,35.403044,1,1
114.37093,35.403001,1,1
114.370963,35.402977,1,1
114.371055,35.402951,1,1
114.371181,35.402925,1,1
114.371309,35.402903,1,1
114.371422,35.402889,1,1
114.371438,35.402921,1,1
114.371435,35.40292,1,1
114.371427,35.402957,1,1
114.371415,35.402963,1,1
114.371436,35.40296,1,1
114.371353,35.402979,1,1
114.371227,35.402999,1,1
114.371104,35.403016,1,1
114.370975,35.403036,1,1
114.370912,35.403027,1,1
114.37093,35.403066,1,1
114.370932,35.403063,1,1
114.370966,35.402999,1,1
114.370957,35.403004,1,1
114.370942,35.403013,1,1
114.37106,35.402988,1,1
114.371189,35.402965,1,1
114.371313,35.40294,1,1
114.371425,35.402934,1,1
114.371412,35.402901,1,1
114.371409,35.402906,1,1
114.37139,35.402935,1,1
114.371395,35.40292,1,1
114.371387,35.402917,1,1
114.371359,35.40294,1,1
114.371395,35.402932,1,1
114.371313,35.402946,1,1
114.371181,35.402968,1,1
114.371055,35.402999,1,1
114.370937,35.403022,1,1
114.370911,35.40308,1,1
114.37096,35.403131,1,1
114.371025,35.40314,1,1
114.371129,35.403126,1,1
114.371245,35.403103,1,1
114.371371,35.403077,1,1
114.371491,35.403072,1,1
114.37148,35.403128,1,1
114.371396,35.403154,1,1
114.37129,35.403171,1,1
114.371199,35.403177,1,1
114.371129,35.403143,1,1
114.37107,35.403153,1,1
114.371048,35.40316,1,1
114.371046,35.403153,1,1
114.371037,35.403143,1,1
114.371033,35.403142,1,1
114.371032,35.40314,1,1
114.371031,35.403143,1,1
114.371033,35.403148,1,1
114.371035,35.403154,1,1
114.371031,35.403151,1,1
114.371028,35.403157,1,1
114.371028,35.403159,1,1
114.371028,35.403162,1,1
114.37103,35.403165,1,1
114.37103,35.403167,1,1
114.37103,35.403168,1,1
114.37103,35.40317,1,1
114.371031,35.40317,1,1
114.37103,35.403171,1,1
114.371025,35.403173,1,1
114.371022,35.403173,1,1
114.37102,35.403177,1,1
114.371018,35.40318,1,1
114.371015,35.403184,1,1
114.370975,35.40321,1,1
114.370971,35.403261,1,1
114.370981,35.403289,1,1
114.370996,35.403351,1,1
114.371025,35.403438,1,1
114.371054,35.403537,1,1
114.371088,35.403635,1,1
114.371087,35.403705,1,1
114.371066,35.403725,1,1
114.371056,35.403753,1,1
114.37105,35.403779,1,1
114.371047,35.403776,1,1
114.371044,35.403779,1,1
114.371044,35.403773,1,1
114.371022,35.40379,1,1
114.37094,35.403796,1,1
114.37083,35.403799,1,1
114.370756,35.403807,1,1
114.370692,35.403821,1,1
114.370649,35.403829,1,1
114.370654,35.403832,1,1
114.370653,35.40383,1,1
114.370652,35.403829,1,1
114.370649,35.403826,1,1
114.370648,35.403823,1,1
114.370647,35.403821,1,1
114.370645,35.403821,1,1
114.37061,35.40382,1,1
114.370564,35.403816,1,1
114.370537,35.403818,1,1
114.370504,35.403816,1,1
114.370446,35.403815,1,1
114.370393,35.403827,1,1
114.370328,35.403834,1,1
114.370259,35.403846,1,1
114.370249,35.403846,1,1
114.370311,35.403843,1,1
114.370367,35.403838,1,1
114.370373,35.40384,1,1
114.370295,35.40384,1,1
114.370237,35.403844,1,1
114.370271,35.403843,1,1
114.37032,35.403849,1,1
114.37027,35.403844,1,1
114.370228,35.403832,1,1
114.370253,35.40386,1,1
114.370228,35.403804,1,1
114.370202,35.403705,1,1
114.370192,35.403661,1,1
114.370193,35.403661,1,1
114.370193,35.403658,1,1
114.370192,35.403655,1,1
114.370192,35.403652,1,1
114.370192,35.403651,1,1
114.370191,35.403649,1,1
114.370191,35.403647,1,1
114.370189,35.403646,1,1
114.370189,35.403644,1,1
114.370188,35.403643,1,1
114.370188,35.403641,1,1
114.370186,35.403627,1,1
114.370171,35.403579,1,1
114.370155,35.403519,1,1
114.370144,35.403478,1,1
114.370136,35.40345,1,1
114.370142,35.403478,1,1
114.370151,35.403508,1,1
114.370158,35.403537,1,1
114.370154,35.403512,1,1
114.370159,35.403458,1,1
114.370155,35.403441,1,1
114.370153,35.403466,1,1
114.370148,35.4035,1,1
114.370159,35.40348,1,1
114.370174,35.403449,1,1
114.370174,35.403452,1,1
114.370155,35.403471,1,1
114.37017,35.403463,1,1
114.370185,35.403457,1,1
114.37022,35.403452,1,1
114.370266,35.403441,1,1
114.370315,35.403435,1,1
114.370368,35.403426,1,1
114.370418,35.403421,1,1
114.370446,35.403416,1,1
114.370441,35.403421,1,1
114.370431,35.403416,1,1
114.370452,35.403413,1,1
114.370479,35.403407,1,1
114.370456,35.403412,1,1
114.37042,35.403421,1,1
114.370395,35.403424,1,1
114.370358,35.403426,1,1
114.370328,35.403424,1,1
114.370356,35.403424,1,1
114.370416,35.40343,1,1
114.370474,35.403424,1,1
114.370455,35.403422,1,1
114.370417,35.403419,1,1
114.370386,35.403415,1,1
114.370435,35.403424,1,1
114.370487,35.403432,1,1
114.370457,35.403427,1,1
114.370442,35.403421,1,1
114.370491,35.403452,1,1
114.37047,35.403436,1,1
114.370497,35.40346,1,1
114.370501,35.403461,1,1
114.370481,35.403432,1,1
114.370497,35.403481,1,1
114.370519,35.403559,1,1
114.370536,35.403632,1,1
114.370552,35.403691,1,1
114.370581,35.403779,1,1
114.370594,35.403818,1,1
114.370592,35.403795,1,1
114.370583,35.403767,1,1
114.37059,35.403781,1,1
114.370598,35.403812,1,1
114.370586,35.403767,1,1
114.370572,35.403725,1,1
114.370559,35.403686,1,1
114.370553,35.403668,1,1
114.370559,35.403722,1,1
114.370559,35.403779,1,1
114.370564,35.403821,1,1
114.370563,35.403799,1,1
114.370559,35.403748,1,1
114.370555,35.403719,1,1
114.370545,35.403775,1,1
114.370538,35.403827,1,1
114.370553,35.403821,1,1
114.370572,35.403812,1,1
114.370508,35.403829,1,1
114.370434,35.403834,1,1
114.370352,35.403843,1,1
114.370275,35.403834,1,1
114.370238,35.403829,1,1
114.37026,35.403855,1,1
114.370242,35.403781,1,1
114.370226,35.403702,1,1
114.370196,35.403615,1,1
114.370181,35.403551,1,1
114.370165,35.403471,1,1
114.370159,35.403478,1,1
114.370155,35.40348,1,1
114.37024,35.403457,1,1
114.370323,35.403446,1,1
114.370407,35.403432,1,1
114.370475,35.403435,1,1
114.370462,35.403449,1,1
114.370489,35.403547,1,1
114.370525,35.403644,1,1
114.370543,35.403733,1,1
114.370531,35.40382,1,1
114.370463,35.403824,1,1
114.3704,35.403804,1,1
114.370416,35.403824,1,1
114.370411,35.403812,1,1
114.370391,35.403734,1,1
114.370366,35.403635,1,1
114.370339,35.403553,1,1
114.370315,35.40348,1,1
114.370317,35.403491,1,1
114.370332,35.403545,1,1
114.370329,35.403542,1,1
114.370332,35.403447,1,1
114.370403,35.403421,1,1
114.370416,35.403426,1,1
114.370412,35.40341,1,1
114.370418,35.403432,1,1
114.37044,35.403497,1,1
114.370465,35.40359,1,1
114.370476,35.403613,1,1
114.370503,35.403703,1,1
114.370514,35.40375,1,1
114.370515,35.403748,1,1
114.370529,35.403804,1,1
114.370534,35.403795,1,1
114.370512,35.403815,1,1
114.370453,35.40382,1,1
114.370385,35.403801,1,1
114.370361,35.403745,1,1
114.370346,35.403661,1,1
114.370333,35.403593,1,1
114.370311,35.403526,1,1
114.370288,35.40346,1,1
114.370292,35.40345,1,1
114.370268,35.403449,1,1
114.370238,35.403455,1,1
114.370264,35.40345,1,1
114.370295,35.403441,1,1
114.370254,35.403466,1,1
114.370198,35.403498,1,1
114.370194,35.4035,1,1
114.37021,35.403478,1,1
114.370203,35.403514,1,1
114.370209,35.403556,1,1
114.370232,35.403601,1,1
114.370255,35.403658,1,1
114.370273,35.403722,1,1
114.370287,35.403781,1,1
114.370327,35.403835,1,1
114.370304,35.403829,1,1
114.370317,35.403835,1,1
114.370389,35.403823,1,1
114.370425,35.403779,1,1
114.370418,35.403725,1,1
114.370397,35.40368,1,1
114.37039,35.403627,1,1
114.370379,35.403573,1,1
114.370372,35.40352,1,1
114.370374,35.403461,1,1
114.370403,35.403435,1,1
114.370354,35.403433,1,1
114.37034,35.403429,1,1
114.370395,35.403435,1,1
114.370423,35.40348,1,1
114.370437,35.403533,1,1
114.370446,35.403576,1,1
114.370457,35.403632,1,1
114.370473,35.403682,1,1
114.370482,35.403714,1,1
114.370501,35.403781,1,1
114.370491,35.403804,1,1
114.370514,35.403795,1,1
114.370512,35.403798,1,1
114.370451,35.403804,1,1
114.370423,35.40381,1,1
114.370372,35.403812,1,1
114.370298,35.403812,1,1
114.370322,35.403821,1,1
114.370345,35.403841,1,1
114.370324,35.403796,1,1
114.370306,35.403737,1,1
114.370293,35.403685,1,1
114.370266,35.403604,1,1
114.37024,35.403514,1,1
114.37027,35.403452,1,1
114.37035,35.403452,1,1
114.370407,35.40345,1,1
114.370367,35.403449,1,1
114.370345,35.403438,1,1
114.370396,35.403464,1,1
114.370384,35.403452,1,1
114.370377,35.403454,1,1
114.37039,35.403517,1,1
114.370403,35.40359,1,1
114.370425,35.403674,1,1
114.370448,35.403748,1,1
114.370457,35.403759,1,1
114.370444,35.403702,1,1
114.370452,35.403725,1,1
114.370424,35.403813,1,1
114.370371,35.403818,1,1
114.370341,35.403793,1,1
114.370318,35.403719,1,1
114.370283,35.40359,1,1
114.37026,35.40348,1,1
114.370262,35.403436,1,1
114.370215,35.403444,1,1
